crash_date,on_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1
2021-04-15 00:00:00.0000000,"NORWAY AVENUE",0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",4407538,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4408332,"Sedan"
2021-04-11 00:00:00.0000000,"SUTTER AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407785,"Sedan"
2021-04-16 00:00:00.0000000,"CENTRAL AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407929,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407425,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408123,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"BROADWAY",1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",,4408290,
2021-04-13 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4408412,"Sedan"
2021-04-15 00:00:00.0000000,"RICHMOND AVENUE",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407757,"Station Wagon/Sport Utility Vehicle"
2021-04-01 00:00:00.0000000,"WEST 122 STREET",0,0,0,0,0,0,0,0,"Reaction to Uninvolved Vehicle","Unspecified",4407770,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4407554,"Sedan"
2021-04-15 00:00:00.0000000,"KINGS HIGHWAY",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407873,"Sedan"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Steering Failure","Unspecified",4407502,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4408044,"Sedan"
2021-04-16 00:00:00.0000000,"BELT PARKWAY",0,0,0,0,0,0,0,0,"Fell Asleep","Unspecified",4408165,"Sedan"
2021-04-14 00:00:00.0000000,"GRAND CENTRAL PKWY",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407544,"Sedan"
2021-04-14 00:00:00.0000000,"EAST 42 STREET",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,4407277,"Taxi"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407834,"Sedan"
2021-04-14 00:00:00.0000000,"ARMSTRONG AVENUE",0,0,0,0,0,0,0,0,"View Obstructed/Limited","Unspecified",4407338,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"30 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407397,"Pick-up Truck"
2021-04-15 00:00:00.0000000,"FULTON STREET",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4408109,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",4407683,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"WEST 29 STREET",2,0,0,0,0,0,2,0,"Failure to Yield Right-of-Way","Turning Improperly",4407829,"Station Wagon/Sport Utility Vehicle"
2021-09-11 00:00:00.0000000,"DAVIDSON AVENUE",1,0,0,0,0,0,1,0,"Unspecified",,4456397,"Motorcycle"
2021-04-15 00:00:00.0000000,"EAST 57 STREET",0,0,0,0,0,0,0,0,"Driver Inexperience","Unspecified",4407496,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"MADISON STREET",0,0,0,0,0,0,0,0,"Unspecified",,4407609,"Sedan"
2021-04-14 00:00:00.0000000,,1,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",4407441,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"MC DONALD AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407689,"Sedan"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407861,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"AMBOY ROAD",0,0,0,0,0,0,0,0,"Unspecified",,4407350,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4407721,"Sedan"
2021-04-14 00:00:00.0000000,"WASHINGTON AVENUE",0,0,0,0,0,0,0,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","Unspecified",4407381,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4407653,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"PARSONS BLVD",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,4407299,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"STATEN ISLAND EXPRESSWAY",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4407590,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"EAST 209 STREET",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4407896,"Sedan"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Alcohol Involvement","Unspecified",4407914,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inexperience","Unspecified",4407512,"Sedan"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4408427,"Sedan"
2021-04-14 00:00:00.0000000,"SOUTHERN BOULEVARD",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Driver Inexperience",4407532,"E-Bike"
2021-04-14 00:00:00.0000000,"HEGEMAN AVENUE",1,0,0,0,0,0,1,0,"Driver Inexperience","Unspecified",4408086,"Sedan"
2021-04-16 00:00:00.0000000,,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4407856,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"DUMONT AVENUE",1,0,0,0,0,0,1,0,"Unspecified","Unspecified",4407729,"Van"
2021-04-13 00:00:00.0000000,"GRANT HIGHWAY",1,0,0,0,1,0,0,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","Unspecified",4407789,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",4408129,"Sedan"
2021-04-15 00:00:00.0000000,"111 AVENUE",1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",,4407576,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"OGDEN AVENUE",0,0,0,0,0,0,0,0,"View Obstructed/Limited","Unspecified",4408193,"Ambulance"
2021-04-15 00:00:00.0000000,"51 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407643,"Sedan"
2021-04-15 00:00:00.0000000,"WHITESTONE EXPRESSWAY",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Passing or Lane Usage Improper",4407906,"Sedan"
2021-04-14 00:00:00.0000000,"FLATBUSH AVENUE EXTENSION",1,0,0,0,1,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",4407414,"Sedan"
2021-04-14 00:00:00.0000000,,2,0,0,0,0,0,2,0,"Passing or Lane Usage Improper","Unspecified",4407623,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407436,"Sedan"
2021-04-16 00:00:00.0000000,"201 STREET",0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Driver Inattention/Distraction",4407952,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"ATLANTIC AVENUE",2,0,0,0,0,0,2,0,"Failure to Yield Right-of-Way","Unspecified",4407761,"Flat Bed"
2021-04-15 00:00:00.0000000,"4 AVENUE",0,1,0,1,0,0,0,0,"Driver Inattention/Distraction",,4408063,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"16 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407388,"Sedan"
2021-04-14 00:00:00.0000000,,1,0,1,0,0,0,0,0,"Unspecified",,4407766,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"ALDUS STREET",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407901,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"FULTON STREET",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",4408104,"Sedan"
2021-04-14 00:00:00.0000000,"TINTON AVENUE",0,0,0,0,0,0,0,0,"Unspecified",,4407486,"Sedan"
2021-07-08 00:00:00.0000000,"COZINE AVENUE",0,0,0,0,0,0,0,0,"Other Vehicular","Other Vehicular",4456618,"Sedan"
2021-04-14 00:00:00.0000000,"EASTERN PARKWAY",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408264,"Moped"
2021-04-15 00:00:00.0000000,"PERRY AVENUE",0,0,0,0,0,0,0,0,"Turning Improperly","Driver Inattention/Distraction",4407678,"Sedan"
2021-04-14 00:00:00.0000000,"SAINT JOHNS PLACE",1,0,0,0,0,0,1,0,"Unsafe Speed",,4407355,"Moped"
2021-04-16 00:00:00.0000000,"BOSTON ROAD",3,0,0,0,0,0,3,0,"Unspecified","Unspecified",4408155,"Sedan"
2021-04-13 00:00:00.0000000,"BERGEN STREET",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4408271,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"41 STREET",1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",,4408380,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",4407598,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"Trans- Manhattan Expressway",4,1,0,0,0,0,4,1,"Alcohol Involvement",,4407693,"Sedan"
2021-04-16 00:00:00.0000000,"EAST 80 STREET",2,0,0,0,0,0,2,0,"Driver Inexperience","Unspecified",4407866,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407452,"Sedan"
2021-04-13 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",4407809,"Tractor Truck Diesel"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Following Too Closely",4407393,"Sedan"
2021-04-14 00:00:00.0000000,"2 AVENUE",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4407453,"Sedan"
2021-04-12 00:00:00.0000000,"TOMPKINS AVENUE",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4408214,"Sedan"
2021-04-16 00:00:00.0000000,"WEST END AVENUE",0,0,0,0,0,0,0,0,"Unspecified",,4407824,"Box Truck"
2021-04-14 00:00:00.0000000,"BROOK AVENUE",0,0,0,0,0,0,0,0,"Unspecified",,4407431,"Sedan"
2021-04-14 00:00:00.0000000,"241 STREET",2,0,0,0,0,0,2,0,"Unspecified","Unspecified",4407632,"Sedan"
2021-04-13 00:00:00.0000000,"EAST 115 STREET",0,0,0,0,0,0,0,0,"Turning Improperly","Turning Improperly",4407841,"Sedan"
2021-04-14 00:00:00.0000000,"BROOKVILLE BOULEVARD",1,0,0,0,0,0,1,0,"Traffic Control Disregarded","Unspecified",4407096,"Sedan"
2021-04-15 00:00:00.0000000,"SUTPHIN BOULEVARD",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407658,"Sedan"
2021-04-16 00:00:00.0000000,"VANDAM STREET",1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",4407933,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"AMSTERDAM AVENUE",1,0,0,0,0,0,1,0,"Backing Unsafely","Unspecified",4407976,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"93 STREET",1,0,0,0,1,0,0,0,"Unsafe Speed","Unspecified",4407714,"Sedan"
2021-04-14 00:00:00.0000000,"GRAND CONCOURSE",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4407373,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4407568,"Sedan"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407707,"AMBULANCE"
2021-04-16 00:00:00.0000000,"218 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407692,
2021-04-15 00:00:00.0000000,"REVIEW AVENUE",1,0,0,0,1,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407615,"Bike"
2021-04-16 00:00:00.0000000,"BELT PARKWAY",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407865,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4407154,"Sedan"
2021-04-15 00:00:00.0000000,"AVENUE M",1,0,1,0,0,0,0,0,"Unspecified",,4407637,"Sedan"
2021-04-14 00:00:00.0000000,,1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",,4407354,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"HUGHES AVENUE",0,0,0,0,0,0,0,0,"Reaction to Uninvolved Vehicle","Unspecified",4407793,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"BRUCKNER BOULEVARD",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407432,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"FDR DRIVE",0,0,0,0,0,0,0,0,"Unsafe Lane Changing","Unspecified",4407946,"Sedan"
2021-04-16 00:00:00.0000000,"UNION TURNPIKE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407852,"Sedan"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4408249,"Sedan"
2021-09-11 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4456019,"Sedan"
2021-04-15 00:00:00.0000000,"CROSS ISLAND PARKWAY",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4407987,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inexperience","Unspecified",4408215,"Sedan"
2021-04-15 00:00:00.0000000,"AVENUE J",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4408027,"Sedan"
2021-04-14 00:00:00.0000000,"MONTROSE AVENUE",1,0,0,0,0,0,1,0,"Other Vehicular","Other Vehicular",4407389,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"BRUCKNER BOULEVARD",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407562,"Sedan"
2021-04-12 00:00:00.0000000,"EAST 183 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407794,"Sedan"
2021-04-15 00:00:00.0000000,"ARCHER AVENUE",2,0,0,0,0,0,2,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",4407596,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"FDR DRIVE",1,0,0,0,0,0,1,0,"Following Too Closely","Following Too Closely",4407779,"Sedan"
2021-04-16 00:00:00.0000000,"EAST 80 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407997,"Taxi"
2021-04-15 00:00:00.0000000,"JAMAICA AVENUE",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction",,4407408,"Sedan"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4408313,"Sedan"
2021-09-11 00:00:00.0000000,"EAST 233 STREET",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4456486,"Sedan"
2021-04-15 00:00:00.0000000,"SUTTER AVENUE",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Driver Inattention/Distraction",4407747,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"EAST 233 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","View Obstructed/Limited",4408402,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4407702,"Sedan"
2021-04-15 00:00:00.0000000,"WILLIAMSBURG BRIDGE OUTER ROADWA",1,0,0,0,0,0,1,0,"Following Too Closely","Following Too Closely",4407652,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"102 ROAD",1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","Unspecified",4407762,"Sedan"
2021-04-14 00:00:00.0000000,"BRUCKNER BOULEVARD",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4407297,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"WADSWORTH AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407321,"Station Wagon/Sport Utility Vehicle"
2021-04-08 00:00:00.0000000,"ROCKAWAY PARKWAY",0,0,0,0,0,0,0,0,"Unspecified",,4408100,"Sedan"
2021-04-14 00:00:00.0000000,"BELT PARKWAY",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407505,"Station Wagon/Sport Utility Vehicle"
2021-04-09 00:00:00.0000000,"BELT PARKWAY",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4408047,"Sedan"
2021-04-14 00:00:00.0000000,"ROEBLING STREET",1,0,1,0,0,0,0,0,"Turning Improperly",,4407805,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"EAST 90 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407697,"Sedan"
2021-04-14 00:00:00.0000000,"263 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407367,"Sedan"
2021-04-05 00:00:00.0000000,,3,0,0,0,0,0,3,0,"Passing Too Closely","Unspecified",4407837,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"PRINCE STREET",1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","Unsafe Speed",4407548,"Taxi"
2021-04-16 00:00:00.0000000,"86 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407820,"Trailer"
2021-07-08 00:00:00.0000000,"ROEBLING STREET",1,0,0,0,1,0,0,0,"View Obstructed/Limited","View Obstructed/Limited",4456635,"Sedan"
2021-04-16 00:00:00.0000000,"AVENUE F",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408150,"Sedan"
2021-04-16 00:00:00.0000000,"14 AVENUE",1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",4407842,"Sedan"
2021-04-15 00:00:00.0000000,"WILLIAMSBURG STREET WEST",2,0,0,0,0,0,2,0,"Pavement Slippery","Unspecified",4407673,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"EAST 125 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407278,"Taxi"
2021-04-14 00:00:00.0000000,"WEST 48 STREET",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,4407459,"Van"
2021-04-15 00:00:00.0000000,"EAST 193 STREET",0,0,0,0,0,0,0,0,"Unspecified",,4407514,"Bus"
2021-04-15 00:00:00.0000000,"MERMAID AVENUE",2,0,0,0,0,0,2,0,"Driver Inattention/Distraction","Unspecified",4408367,"Sedan"
2021-04-14 00:00:00.0000000,"85 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407313,"Sedan"
2021-04-14 00:00:00.0000000,"51 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407396,"Station Wagon/Sport Utility Vehicle"
2021-04-13 00:00:00.0000000,"VERRAZANO BRIDGE UPPER",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4407883,"Sedan"
2021-04-15 00:00:00.0000000,"SUTPHIN BOULEVARD",0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified",4407611,"Sedan"
2021-04-15 00:00:00.0000000,"SURF AVENUE",0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",4408053,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"14 AVENUE",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4407905,"Sedan"
2021-04-15 00:00:00.0000000,"BENSON AVENUE",1,0,1,0,0,0,0,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion",,4407642,"Taxi"
2021-04-15 00:00:00.0000000,"HARLEM RIVER DRIVE",0,0,0,0,0,0,0,0,"Unsafe Lane Changing","Unspecified",4407556,"Sedan"
2021-04-05 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407774,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"3 AVENUE",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407360,"Sedan"
2021-04-14 00:00:00.0000000,"PAYSON AVENUE",1,0,0,0,0,0,1,0,"Pavement Defective",,4408139,"Motorcycle"
2021-04-16 00:00:00.0000000,"HYLAN BOULEVARD",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407848,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"QUEENSBORO BRIDGE UPPER",0,0,0,0,0,0,0,0,"Unspecified",,4407401,"Station Wagon/Sport Utility Vehicle"
2021-12-10 00:00:00.0000000,"NEW DORP LANE",0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",4485464,"Sedan"
2021-04-12 00:00:00.0000000,"SUYDAM PLACE",0,0,0,0,0,0,0,0,"Other Lighting Defects","Unspecified",4408223,"Garbage or Refuse"
2021-04-14 00:00:00.0000000,"EAST 26 STREET",1,0,0,0,0,0,1,0,"Unspecified",,4408075,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407967,"Sedan"
2021-04-16 00:00:00.0000000,"MC DONALD AVENUE",0,0,0,0,0,0,0,0,"Reaction to Uninvolved Vehicle",,4407875,"Pick-up Truck"
2021-04-11 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407915,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"8 AVENUE",1,0,0,0,1,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4408258,"Sedan"
2021-04-15 00:00:00.0000000,"FLATBUSH AVENUE",1,0,1,0,0,0,0,0,"Unspecified",,4408033,
2021-04-14 00:00:00.0000000,"MARCY AVENUE",2,0,0,0,0,0,2,0,"Following Too Closely","Turning Improperly",4408308,"Sedan"
2021-04-16 00:00:00.0000000,"FDR DRIVE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407869,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407732,"Van"
2021-04-15 00:00:00.0000000,"BRUCKNER BOULEVARD",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",4407684,"Sedan"
2021-04-15 00:00:00.0000000,"37 AVENUE",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper",,4407602,"Box Truck"
2021-04-16 00:00:00.0000000,"EAST 20 STREET",0,0,0,0,0,0,0,0,"Unspecified",,4407959,"Taxi"
2021-04-08 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408397,"Sedan"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4408067,"Sedan"
2021-04-16 00:00:00.0000000,"WEST 32 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408279,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"RIVERDALE AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407723,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"MAJOR DEEGAN EXPRESSWAY",0,0,0,0,0,0,0,0,"Unsafe Lane Changing","Unspecified",4408198,"Sedan"
2021-04-14 00:00:00.0000000,"CROSS BRONX EXPY",2,0,0,0,0,0,2,0,"Unspecified",,4407501,"Sedan"
2021-04-15 00:00:00.0000000,,2,0,0,0,0,0,2,0,"Failure to Yield Right-of-Way","Unspecified",4408119,"Taxi"
2021-04-09 00:00:00.0000000,"WILLIAMSBURG STREET WEST",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Oversized Vehicle",4408359,"Sedan"
2021-04-16 00:00:00.0000000,"3 AVENUE",1,0,0,0,0,0,1,0,"Brakes Defective","Unspecified",4407816,"Pick-up Truck"
2021-04-14 00:00:00.0000000,"G.C.P. / JEWEL (CDR)",0,0,0,0,0,0,0,0,"Fell Asleep",,4407168,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"FOOTHILL AVENUE",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4407543,"Sedan"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407801,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"120 STREET",0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Unspecified",4407346,"SCHOOL BUS"
2021-04-14 00:00:00.0000000,"LONG ISLAND EXPRESSWAY",2,0,0,0,0,0,2,0,"Unspecified","Unspecified",4407769,"Sedan"
2021-09-11 00:00:00.0000000,"45 AVENUE",0,0,0,0,0,0,0,0,"Obstruction/Debris","Driver Inexperience",4455856,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"BARTOW AVENUE",0,0,0,0,0,0,0,0,"Oversized Vehicle","Unspecified",4408093,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Animals Action",,4407475,"Motorcycle"
2021-03-20 00:00:00.0000000,"NOSTRAND AVENUE",0,0,0,0,0,0,0,0,"Passing Too Closely","Passing Too Closely",4408113,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"MAURICE AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407833,"Sedan"
2021-04-16 00:00:00.0000000,"MENAHAN STREET",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4407923,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"131 STREET",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Driver Inattention/Distraction",4407424,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"BLAKE AVENUE",1,0,0,0,0,0,1,0,"Traffic Control Disregarded","Unspecified",4407741,"Station Wagon/Sport Utility Vehicle"
